artistName,trackName,msPlayed
The 1975,All I Need To Hear,210447
The 1975,All I Need To Hear,210447
The 1975,All I Need To Hear,210447
The 1975,All I Need To Hear,210906
Olivia Rodrigo,All I Want,1941
Mariah Carey,All I Want for Christmas Is You,63434
Mariah Carey,All I Want for Christmas Is You,65890
Mariah Carey,All I Want for Christmas Is You,73863
Mariah Carey,All I Want for Christmas Is You,241106
Mariah Carey,All I Want for Christmas Is You,241106
Dermot Kennedy,All My Friends,247060
Lizzy McAlpine,all my ghosts,1671
Lizzy McAlpine,all my ghosts,1970
Lizzy McAlpine,all my ghosts,197032
Noah Kahan,All My Love,1114
Noah Kahan,All My Love,3185
Noah Kahan,All My Love,35423
Noah Kahan,All My Love,251510
Chance the Rapper,All Night (feat. Knox Fortune),3840
Chance the Rapper,All Night (feat. Knox Fortune),14058
Chance the Rapper,All Night (feat. Knox Fortune),29845
Chance the Rapper,All Night (feat. Knox Fortune),41898
Adele,All Night Parking (with Erroll Garner) Interlude,25991
John Legend,All of Me,1088
John Legend,All of Me,4497
Ed Sheeran,All of the Stars,5460
Ed Sheeran,All of the Stars,55189
Ella Fitzgerald,All Of You,5420
Billie Holiday,All Of You,7240
Harry James,All Or Nothing At All,4070
Easton Corbin,All Over The Road,3712
Christina Perri,All That Matters,12053
Christina Perri,All That Matters,68885
Kendrick Lamar,All The Stars (with SZA),3940
Kendrick Lamar,All The Stars (with SZA),4334
Kendrick Lamar,All The Stars (with SZA),106440
Kendrick Lamar,All The Stars (with SZA),214218
Kendrick Lamar,All The Stars (with SZA),232186
Cherry Pools,All The Way,198946
Frank Sinatra,All The Way Home,6340
Florence + The Machine,All This And Heaven Too,2453
Sleeping At Last,All Through the Night,15820
Sleeping At Last,All Through the Night,128981
Taylor Swift,All Too Well,1068
Taylor Swift,All Too Well,1300
Taylor Swift,All Too Well,1820
Taylor Swift,All Too Well,2325
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),1021
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),1044
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),1710
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),1718
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),1834
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),2368
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),2880
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),2902
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),2925
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),3204
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5190
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),8382
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),15116
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),18260
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),18986
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),21780
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),23355
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),43505
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),73227
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),126280
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),399651
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),531760
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),539792
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),586133
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),600042
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),603840
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),606899
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),613026
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),845432
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),847126
Taylor Swift,All Too Well (Taylor's Version),1462
Taylor Swift,All Too Well (Taylor's Version),1486
Taylor Swift,All Too Well (Taylor's Version),1532
Taylor Swift,All Too Well (Taylor's Version),2089
Taylor Swift,All Too Well (Taylor's Version),2229
Taylor Swift,All Too Well (Taylor's Version),3520
Taylor Swift,All Too Well (Taylor's Version),4109
Taylor Swift,All Too Well (Taylor's Version),4830
Taylor Swift,All Too Well (Taylor's Version),10410
Taylor Swift,All Too Well (Taylor's Version),11711
Taylor Swift,All Too Well (Taylor's Version),48937
Taylor Swift,All Too Well (Taylor's Version),92164
Chance the Rapper,All We Got (feat. Kanye West & Chicago Children's Choir),8319
Taylor Swift,All You Had To Do Was Stay,1021
Taylor Swift,All You Had To Do Was Stay,1408
Taylor Swift,All You Had To Do Was Stay,3310
Taylor Swift,All You Had To Do Was Stay,3615
Taylor Swift,All You Had To Do Was Stay,4969
Taylor Swift,All You Had To Do Was Stay,5387
Taylor Swift,All You Had To Do Was Stay,10069
Taylor Swift,All You Had To Do Was Stay,13351
Taylor Swift,All You Had To Do Was Stay,82776
Taylor Swift,All You Had To Do Was Stay,193293
Matchbox Twenty,All Your Reasons,160840
Tyler Childers,All Your'n,1184
Tyler Childers,All Your'n,1184
Tyler Childers,All Your'n,1486
Tyler Childers,All Your'n,1787
Tyler Childers,All Your'n,2229
Tyler Childers,All Your'n,2570
Tyler Childers,All Your'n,3180
Tyler Childers,All Your'n,4770
Tyler Childers,All Your'n,5341
Tyler Childers,All Your'n,11116
Tyler Childers,All Your'n,37370
Tyler Childers,All Your'n,41261
Tyler Childers,All Your'n,56512
Tyler Childers,All Your'n,76912
Tyler Childers,All Your'n,101355
Tyler Childers,All Your'n,205482
Tyler Childers,All Your'n,205984
Tyler Childers,All Your'n,218280
Tyler Childers,All Your'n,218280
Tyler Childers,All Your'n,218280
Tyler Childers,All Your'n,218280
Tyler Childers,All Your'n,218280
Tyler Childers,All Your'n,218280
Tyler Childers,All Your'n,218280
Tyler Childers,All Your'n,218280
Tyler Childers,All Your'n,218280
Tyler Childers,All Your'n,218280
Tyler Childers,All Your'n,218280
Tyler Childers,All Your'n,218280
Tyler Childers,All Your'n,218749
Tyler Childers,All Your'n,404541
Post Malone,Allergic,22762
Post Malone,Allergic,156893
Yung Gravy,Alley Oop,1130
Yung Gravy,Alley Oop,1277
Yung Gravy,Alley Oop,152186
Yung Gravy,Alley Oop,152186
Yung Gravy,Alley Oop,152186
Ariana Grande,Almost Is Never Enough,7317
Ariana Grande,Almost Is Never Enough,42571
Anika Noni Rose,"Almost There - From ""The Princess and the Frog"" / Soundtrack Version",2858
Anika Noni Rose,"Almost There - From ""The Princess and the Frog"" / Soundtrack Version",4481
Bazzi,Alone,1536
Alan Walker,Alone - Restrung,6880
Halsey,Alone (Calvin Harris Remix) (Feat. Stefflon Don),199199
Novo Amor,Alps,3178
Kodak Black,Already,62275
Kodak Black,Already,97198
Kodak Black,Already,101765
Kodak Black,Already,241658
Kodak Black,Already,241658
Kodak Black,Already,241658
Us The Duo,Already Mine,5184
Logic,Alright,218280
Peach Pit,Alrighty Aphrodite,207813
Gavin James,Always,5930
Rex Orange County,Always,8983
Nate Fifield,Always (Adage 2),2555
Cults,Always Forever,1920
Yung Gravy,Always Saucy (with Ski Mask The Slump God & TrippythaKid),1787
Jason Aldean,Amarillo Sky,1151
Rex Orange County,AMAZING,1032
Rex Orange County,AMAZING,1044
Rex Orange County,AMAZING,1045
Rex Orange County,AMAZING,1070
Rex Orange County,AMAZING,1090
Rex Orange County,AMAZING,1160
Rex Orange County,AMAZING,1194
Rex Orange County,AMAZING,1230
Rex Orange County,AMAZING,1346
Rex Orange County,AMAZING,1500
Rex Orange County,AMAZING,1713
Rex Orange County,AMAZING,1750
Rex Orange County,AMAZING,1764
Rex Orange County,AMAZING,1856
Rex Orange County,AMAZING,1973
Rex Orange County,AMAZING,2391
Rex Orange County,AMAZING,2456
Rex Orange County,AMAZING,2720
Rex Orange County,AMAZING,3194
Rex Orange County,AMAZING,3285
Rex Orange County,AMAZING,4736
Rex Orange County,AMAZING,5610
Rex Orange County,AMAZING,5630
Rex Orange County,AMAZING,5971
Rex Orange County,AMAZING,6246
Rex Orange County,AMAZING,7220
Rex Orange County,AMAZING,11263
Rex Orange County,AMAZING,11609
Rex Orange County,AMAZING,23430
Rex Orange County,AMAZING,83194
Rex Orange County,AMAZING,102169
Rex Orange County,AMAZING,197226
Rex Orange County,AMAZING,205077
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Rex Orange County,AMAZING,209200
Khalid,American Teen,2154
Khalid,American Teen,7956
Khalid,American Teen,50619
Khalid,American Teen,250746
Khalid,American Teen,250746
Khalid,American Teen,250746
Joey Bada$$,AMERIKKKAN IDOL,75874
Joey Bada$$,AMERIKKKAN IDOL,192344
5 Seconds of Summer,Amnesia,2005
Clairo,Amoeba,113450
Patrick Hamilton,Amore Eterno,94560
Gregory Alan Isakov,Amsterdam,4260
Wild Rivers,Amsterdam,9300
Wild Rivers,Amsterdam,85522
Lizzy McAlpine,an ego thing,1177
Lizzy McAlpine,an ego thing,47322
The 1975,An Encounter,1091
The 1975,An Encounter,1416
The 1975,An Encounter,1492
The 1975,An Encounter,14980
The 1975,An Encounter,16648
The 1975,An Encounter,66246
The 1975,An Encounter,74750
The 1975,"An Encounter - Live From The O2, London. 16.12.16",1280
The 1975,"An Encounter - Live From The O2, London. 16.12.16",2275
The 1975,"An Encounter - Live From The O2, London. 16.12.16",2484
The 1975,"An Encounter - Live From The O2, London. 16.12.16",3181
The 1975,"An Encounter - Live From The O2, London. 16.12.16",5655
The 1975,"An Encounter - Live From The O2, London. 16.12.16",12811
The 1975,"An Encounter - Live From The O2, London. 16.12.16",21037
The 1975,"An Encounter - Live From The O2, London. 16.12.16",46821
The 1975,"An Encounter - Live From The O2, London. 16.12.16",46856
The 1975,"An Encounter - Live From The O2, London. 16.12.16",46861
Dermot Kennedy,An Evening I Will Not Forget - Acoustic,6067
Dermot Kennedy,An Evening I Will Not Forget - Acoustic,250000
Dermot Kennedy,An Evening I Will Not Forget - Acoustic,250000
NATURAL ONYX,Ancestors Rise,4922
NATURAL ONYX,Ancestors Rise,77986
Hannah Fury,And Your Little Dog Too,28693
Celebrity Memoir Book Club,André Leon Talley is in the Chiffon Trenches,356311
Amistat,anew,10250
Scarlett Cherry,Angel,4690
Sarah McLachlan,Angel,5674
Sia,Angel By The Wings,21738
The Lumineers,Angela,3050
The Lumineers,Angela,7453
The Lumineers,Angela,195285
The Lumineers,Angela,201785
The Lumineers,Angela,201785
The Lumineers,Angela,201785
The Lumineers,Angela,201786
The Lumineers,Angela (Single Version),1764
ABBA,Angeleyes,1330
ABBA,Angeleyes,5200
Khalid,Angels,14812
Khalid,Angels,16971
Khalid,Angels,25710
Noah Kahan,Animal,2645
Neon Trees,Animal,4458
Neon Trees,Animal,9493
Noah Kahan,Animal,12031
Maroon 5,Animals,3391
Azealia Banks,Anna Wintour,2879
Azealia Banks,Anna Wintour,66736
The 1975,Anobrain,1741
The 1975,Anobrain,19827
The 1975,Anobrain,113578
The 1975,Anobrain,113578
The 1975,Anobrain,113578
The 1975,Anobrain,113578
Tom Odell,Another Love,4074
Tom Odell,Another Love,8063
Khalid,Another Sad Love Song,1137
Khalid,Another Sad Love Song,76774
Khalid,Another Sad Love Song,243670
Khalid,Another Sad Love Song,244746
Khalid,Another Sad Love Song,244746
What We Said,Answering Unique Questions!,259488
The 1975,Antichrist,1267
The 1975,Antichrist,3390
The 1975,Antichrist,5758
The 1975,Antichrist,46881
The 1975,Antichrist,62237
The 1975,Antichrist,103143
The 1975,Antichrist,224746
The 1975,Antichrist,283970
The 1975,Antichrist,284338
Travis Scott,Antidote,1535
Travis Scott,Antidote,262693
Taylor Swift,Anti-Hero,1173
Taylor Swift,Anti-Hero,1834
Taylor Swift,Anti-Hero,3092
Taylor Swift,Anti-Hero,4223
Taylor Swift,Anti-Hero,4522
Taylor Swift,Anti-Hero,4574
Taylor Swift,Anti-Hero,7742
Taylor Swift,Anti-Hero,10523
Taylor Swift,Anti-Hero,11162
Taylor Swift,Anti-Hero,15232
Taylor Swift,Anti-Hero,73194
Taylor Swift,Anti-Hero,133354
Taylor Swift,Anti-Hero,154032
Taylor Swift,Anti-Hero,172199
Taylor Swift,Anti-Hero,189549
Taylor Swift,Anti-Hero,198341
Taylor Swift,Anti-Hero,198752
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,200690
Taylor Swift,Anti-Hero,201656
Taylor Swift,Anti-Hero,202249
Taylor Swift,Anti-Hero (feat. Bleachers),20190
Taylor Swift,Anti-Hero (feat. Bleachers),206313
Ed Sheeran,Antisocial (with Travis Scott),4309
Trousdale,Any Day Now,12650
Justin Bieber,Anyone,1173
Justin Bieber,Anyone,2700
Justin Bieber,Anyone,4388
Justin Bieber,Anyone,15986
George Ezra,Anyone For You (Tiger Lily),22568
LANY,anything 4 u,6614
LANY,anything 4 u,194573
MUNA,Anything But Me,18183
CLiQ,Anything I Do (feat. Ms Banks & Alika),19306
JAWNY,Anything You Want,1323
Aaron Espe,Anytime I Go,223194
Maggie Rogers,Anywhere With You,39659
Cigarettes After Sex,Apocalypse,4411
OneRepublic,Apologize,3050
Lady Gaga,Applause,6826
Lizzy McAlpine,Apple Pie,10005
Count Basie,April In Paris,14930
Bruce Adler,Arabian Nights,1664
Ingrid Michaelson,Are We There Yet,15466
Wallows,Are You Bored Yet? (feat. Clairo),2581
Wallows,Are You Bored Yet? (feat. Clairo),6173
Wallows,Are You Bored Yet? (feat. Clairo),178000
Wallows,Are You Bored Yet? (feat. Clairo),178000
Wallows,Are You Bored Yet? (feat. Clairo),178000
Wallows,Are You Bored Yet? (feat. Clairo),178000
Jet,Are You Gonna Be My Girl,188332
Thompson Square,Are You Gonna Kiss Me Or Not,1290
Thompson Square,Are You Gonna Kiss Me Or Not,2240
Cherry Pools,Are You In Love,1280
Cherry Pools,Are You In Love,2839
Cherry Pools,Are You In Love,191773
Cherry Pools,Are You In Love,196160
Cherry Pools,Are You In Love,196160
Aaliyah,Are You That Somebody,15394
Aaliyah,Are You That Somebody,235682
Juice WRLD,Armed And Dangerous,1114
Juice WRLD,Armed And Dangerous,1143
Juice WRLD,Armed And Dangerous,3157
Juice WRLD,Armed And Dangerous,32341
Juice WRLD,Armed And Dangerous,169999
Juice WRLD,Armed And Dangerous,169999
The Paper Kites,Arms,3890
Christina Perri,arms,52477
Justin Hurwitz,Armstrong Cabin,28026
Daft Punk,Around the World,303286
H.E.R.,As I Am,143562
Justin Bieber,As I Am (feat. Khalid),1237
Justin Bieber,As I Am (feat. Khalid),1600
Justin Bieber,As I Am (feat. Khalid),6829
Justin Bieber,As I Am (feat. Khalid),105471
Harry Styles,As It Was,1045
Harry Styles,As It Was,1045
Harry Styles,As It Was,1137
Harry Styles,As It Was,1173
Harry Styles,As It Was,1194
Harry Styles,As It Was,1280
Harry Styles,As It Was,1300
Harry Styles,As It Was,1450
Harry Styles,As It Was,1478
Harry Styles,As It Was,1600
Harry Styles,As It Was,2538
Harry Styles,As It Was,7616
Harry Styles,As It Was,13945
Harry Styles,As It Was,17252
Harry Styles,As It Was,28325
Harry Styles,As It Was,50175
Harry Styles,As It Was,81370
Harry Styles,As It Was,85931
Harry Styles,As It Was,87891
